@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.068493,Private,Some-college,0.6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,<=50K
0.561644,Self-emp-not-inc,1st-4th,0.066667,Married-civ-spouse,Transport-moving,Husband,White,Male,0.50023,0.173469,United-States,<=50K
0.671233,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.040816,United-States,>50K
0.287671,Private,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0.397959,United-States,>50K
0.260274,Private,9th,0.266667,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0.561224,United-States,<=50K
0.69863,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.5,United-States,>50K
0.493151,Private,12th,0.466667,Divorced,Transport-moving,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.438356,Self-emp-not-inc,9th,0.266667,Divorced,Other-service,Not-in-family,White,Female,0,0.193878,United-States,<=50K
0.479452,Private,Masters,0.866667,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.602041,United-States,<=50K
0.369863,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.295918,United-States,<=50K
0.39726,Private,Prof-school,0.933333,Separated,Prof-specialty,Not-in-family,White,Male,0,0.5,United-States,>50K
0.191781,Federal-gov,Assoc-acdm,0.733333,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.44898,United-States,<=50K
0.027397,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.191781,Private,Some-college,0.6,Never-married,Protective-serv,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.178082,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,<=50K
0.561644,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.273973,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.346939,United-States,>50K
0.191781,State-gov,Masters,0.866667,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.244898,United-States,<=50K
0.205479,Private,HS-grad,0.533333,Never-married,Handlers-cleaners,Own-child,White,Female,0,0.295918,United-States,<=50K
0.493151,Private,Some-college,0.6,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0.397959,United-States,<=50K
0.589041,Federal-gov,Assoc-voc,0.666667,Divorced,Prof-specialty,Unmarried,White,Male,0,0.397959,United-States,>50K
0.506849,State-gov,Doctorate,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.436639,0.5,United-States,>50K
0.506849,Private,Bachelors,0.8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.44898,United-States,>50K
0.60274,Self-emp-not-inc,Masters,0.866667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.030612,?,<=50K
0.356164,Private,Bachelors,0.8,Never-married,Sales,Unmarried,Black,Female,0,0.346939,United-States,>50K
0.369863,Self-emp-not-inc,Masters,0.866667,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.397959,United-States,>50K
0.452055,Private,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.346939,United-States,<=50K
0.287671,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.465753,Local-gov,HS-grad,0.533333,Divorced,Protective-serv,Unmarried,White,Male,0,0.520408,United-States,<=50K
0.205479,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.863014,?,HS-grad,0.533333,Widowed,?,Not-in-family,White,Male,0,0.234694,United-States,<=50K
0.287671,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0.470845,0.438776,United-States,<=50K
0.753425,?,Prof-school,0.933333,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,>50K
0.506849,State-gov,Doctorate,1,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.397959,United-States,>50K
0.109589,Private,HS-grad,0.533333,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,0,0.397959,Mexico,<=50K
0.479452,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,>50K
0.082192,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,Black,Male,0,0.367347,United-States,<=50K
0.260274,Private,11th,0.4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.428571,United-States,<=50K
0.410959,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.273973,Private,Some-college,0.6,Married-civ-spouse,Sales,Wife,White,Female,0,0.397959,United-States,>50K
0.561644,Self-emp-not-inc,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.205479,Private,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.438356,Private,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,Germany,>50K
0.315068,Local-gov,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.273973,Federal-gov,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.219178,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.424658,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.520548,Private,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.383562,Private,Some-college,0.6,Divorced,Adm-clerical,Unmarried,Black,Female,0,0.316327,United-States,<=50K
0.410959,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.433196,0.44898,United-States,>50K
0.506849,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.436639,0.397959,United-States,>50K
0.643836,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.346939,United-States,>50K
0.383562,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.55102,United-States,<=50K
0.342466,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.09589,Private,Bachelors,0.8,Never-married,Sales,Not-in-family,White,Male,0,0.602041,United-States,<=50K
0.273973,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,United-States,>50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.356164,Private,9th,0.266667,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0.5,United-States,<=50K
0.575342,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.653061,United-States,>50K
0.273973,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.164384,Private,12th,0.466667,Never-married,Other-service,Unmarried,Black,Female,0,0.346939,?,<=50K
0.054795,Private,HS-grad,0.533333,Never-married,Other-service,Own-child,White,Male,0,0.214286,United-States,<=50K
0.041096,Private,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.397959,United-States,<=50K
0.369863,Local-gov,Assoc-voc,0.666667,Never-married,Tech-support,Not-in-family,White,Male,0.307622,0.397959,United-States,<=50K
0.109589,Private,Bachelors,0.8,Widowed,Exec-managerial,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.191781,Private,Some-college,0.6,Married-civ-spouse,Other-service,Husband,White,Male,0,0.397959,United-States,>50K
0.479452,State-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0.424242,0.397959,United-States,>50K
0.506849,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.602041,United-States,<=50K
0.287671,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.244898,United-States,<=50K
0.136986,Private,Some-college,0.6,Never-married,Craft-repair,Not-in-family,White,Male,0,0.44898,United-States,<=50K
0.328767,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0.433196,0.55102,United-States,>50K
0.287671,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,<=50K
0.136986,Private,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0.397959,United-States,<=50K
0.328767,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.5,United-States,>50K
0.109589,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.452055,Private,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.630137,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,>50K
0.506849,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,England,>50K
0.547945,Private,Assoc-acdm,0.733333,Divorced,Tech-support,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.356164,Private,HS-grad,0.533333,Divorced,Exec-managerial,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.164384,Self-emp-not-inc,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0.340909,0.602041,United-States,>50K
0.561644,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.193878,United-States,>50K
0.260274,Local-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.383838,0.5,United-States,<=50K
0.315068,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.178082,Self-emp-not-inc,12th,0.466667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.755102,United-States,<=50K
0.054795,Private,HS-grad,0.533333,Never-married,Adm-clerical,Unmarried,White,Male,0,0.397959,United-States,<=50K
0.506849,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.55102,United-States,<=50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.219178,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.436639,0.44898,Germany,>50K
0.068493,Private,HS-grad,0.533333,Never-married,Craft-repair,Own-child,White,Male,0,0.55102,United-States,<=50K
0.150685,Private,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0.359045,0.5,United-States,>50K
0.013699,Private,10th,0.333333,Never-married,Farming-fishing,Own-child,White,Male,0,0.357143,United-States,<=50K
0.780822,?,Bachelors,0.8,Widowed,?,Not-in-family,Other,Female,0,0.346939,United-States,<=50K
0.027397,Private,Assoc-voc,0.666667,Never-married,Prof-specialty,Own-child,White,Female,0,0.397959,United-States,<=50K
0.493151,Federal-gov,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,Black,Female,0,0.5,United-States,>50K
0.150685,Local-gov,Assoc-acdm,0.733333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.273973,State-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.357143,United-States,>50K
0.136986,Private,Some-college,0.6,Never-married,Sales,Not-in-family,White,Female,0,0.295918,United-States,<=50K
0.205479,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
0.178082,Private,HS-grad,0.533333,Divorced,Other-service,Unmarried,White,Female,0,0.316327,United-States,<=50K
0.123288,Private,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.315068,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.561644,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
0.410959,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
0.643836,Local-gov,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,<=50K
0.410959,State-gov,7th-8th,0.2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,<=50K
0.712329,Private,11th,0.4,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.452055,Local-gov,Assoc-acdm,0.733333,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.260274,Private,HS-grad,0.533333,Divorced,Exec-managerial,Own-child,White,Female,0,0.397959,United-States,<=50K
0.30137,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0.554408,0.602041,United-States,>50K
0.205479,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
0.369863,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.246575,Self-emp-not-inc,HS-grad,0.533333,Divorced,Sales,Not-in-family,White,Male,0,0.5,United-States,>50K
0.506849,Federal-gov,Bachelors,0.8,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.109589,Private,Bachelors,0.8,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.397959,United-States,>50K
0.589041,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.453857,0.44898,United-States,>50K
0.164384,Private,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.315068,Self-emp-inc,Assoc-acdm,0.733333,Divorced,Sales,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.013699,Private,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,Black,Female,0.367769,0.346939,United-States,<=50K
0.150685,Local-gov,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.205479,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.704082,United-States,>50K
0.534247,Private,Some-college,0.6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.44898,Germany,<=50K
0.369863,Private,Bachelors,0.8,Never-married,Adm-clerical,Own-child,White,Female,0,0.367347,United-States,<=50K
0.342466,State-gov,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.219178,?,11th,0.4,Divorced,?,Own-child,White,Male,0,0.530612,United-States,<=50K
0.013699,?,11th,0.4,Never-married,?,Own-child,White,Male,0,0.153061,United-States,<=50K
0.219178,Private,HS-grad,0.533333,Separated,Handlers-cleaners,Unmarried,White,Male,0,0.346939,Puerto-Rico,<=50K
0.39726,Local-gov,Prof-school,0.933333,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.397959,United-States,>50K
0.191781,State-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.5,United-States,<=50K
0.369863,State-gov,Bachelors,0.8,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.377551,United-States,<=50K
0.246575,Self-emp-not-inc,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,>50K
0.561644,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,Greece,>50K
0.739726,Self-emp-not-inc,10th,0.333333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.071429,United-States,<=50K
0.246575,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.191781,Local-gov,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0.5,United-States,>50K
0.410959,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,>50K
0.260274,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.326531,United-States,<=50K
0.123288,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.383562,Private,Bachelors,0.8,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.5,United-States,>50K
0.246575,?,Some-college,0.6,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0.397959,Philippines,>50K
0.027397,Private,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0.193878,United-States,<=50K
0.561644,Private,HS-grad,0.533333,Widowed,Adm-clerical,Not-in-family,White,Female,0,0.265306,United-States,<=50K
0.30137,Federal-gov,Bachelors,0.8,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.602041,United-States,<=50K
0.438356,State-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,>50K
0.369863,Private,5th-6th,0.133333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,Mexico,<=50K
0.150685,?,10th,0.333333,Separated,?,Not-in-family,White,Male,0,0.295918,United-States,<=50K
0.780822,Private,1st-4th,0.066667,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.193878,United-States,<=50K
0.424658,Federal-gov,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.410959,Local-gov,HS-grad,0.533333,Married-civ-spouse,Other-service,Wife,White,Female,0,0.061224,United-States,>50K
0.328767,Private,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.55102,United-States,<=50K
0.438356,Local-gov,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.438776,United-States,>50K
0.287671,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.27551,United-States,>50K
0.753425,Self-emp-not-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.515611,0.27551,United-States,>50K
0.219178,Self-emp-not-inc,Some-college,0.6,Never-married,Farming-fishing,Not-in-family,White,Male,0,0.704082,United-States,<=50K
0.383562,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.424658,Self-emp-not-inc,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,Mexico,>50K
0.191781,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.5,United-States,>50K
0.69863,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,United-States,>50K
0.260274,Private,Assoc-voc,0.666667,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,>50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.653061,United-States,>50K
0.356164,State-gov,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.346939,United-States,>50K
0.273973,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,<=50K
0.369863,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.356164,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.671233,Self-emp-inc,10th,0.333333,Married-civ-spouse,Sales,Husband,White,Male,0,0.295918,United-States,<=50K
0.205479,Private,Masters,0.866667,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.44898,United-States,>50K
0.534247,Self-emp-not-inc,Masters,0.866667,Divorced,Sales,Not-in-family,White,Male,0.43067,0.602041,United-States,<=50K
0.60274,Private,HS-grad,0.533333,Divorced,Handlers-cleaners,Not-in-family,Black,Female,0,0.397959,United-States,<=50K
0.547945,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.493151,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,>50K
0.191781,Private,Some-college,0.6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.44898,United-States,<=50K
0.164384,State-gov,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
